suburb_median,rooms,distance,bedrooms,bathrooms,cars,landsize,lattitude,longtitude,price
1150000,3,4.5,3,2,2,138,-37.7658,144.9823,930000
1150000,3,4.5,3,1,1,259,-37.7762,144.9755,1495000
1150000,4,4.5,4,2,2,470,-37.7735,144.9833,1550000
1150000,4,4.5,4,1,1,233,-37.7776,144.9727,1815000
1150000,4,4.5,4,2,2,822,-37.7749,144.9762,1625000
1150000,4,4.5,4,2,1,227,-37.7776,144.9726,1900000
1150000,2,4.5,2,1,0,193,-37.7765,144.9751,1080000
1150000,4,4.5,4,2,0,161,-37.7772,144.9723,1280000
1150000,4,4.5,4,2,2,468,-37.7724,144.9829,1290000
1150000,3,4.5,3,2,0,185,-37.7755,144.9744,1170000
1150000,3,4.5,3,3,2,336,-37.7664,144.9797,1574000
1150000,2,4.5,2,1,1,148,-37.7721,144.9724,1024000
1150000,3,4.5,3,1,2,369,-37.7727,144.9736,1125000
1150000,3,4.5,3,2,0,326,-37.7776,144.9751,1679000
1150000,2,4.5,2,1,1,148,-37.7722,144.9751,957000
1150000,3,4.5,3,1,1,213,-37.7729,144.9724,825000
1150000,3,4.5,3,1,2,104,-37.7723,144.9761,998000
1150000,3,4.5,2,1,1,231,-37.7759,144.976,910000
1150000,3,4.5,3,1,1,279,-37.7729,144.9722,1050000
1150000,2,4.5,1,1,1,213,-37.7689,144.9788,970000
1150000,3,4.5,3,1,2,812,-37.7673,144.9782,1600000
1150000,3,4.5,3,2,2,190,-37.7684,144.9739,1325000
1150000,3,4.5,3,1,2,308,-37.7713,144.9744,1335000
1405000,2,3.5,2,1,0,0,-37.8301,145.0103,1005000
1405000,2,3.5,2,1,2,225,-37.8285,145.0125,1231010
1405000,2,3.5,2,1,1,172,-37.8283,145.012,881000
1405000,2,3.5,2,1,1,149,-37.8287,145.0089,1202500
1405000,3,3.5,3,1,0,182,-37.8289,145.0089,1435000
507000,3,14.5,3,1,2,600,-37.6783,144.9672,368000
507000,3,14.5,3,1,1,766,-37.6804,144.9664,455000
1470000,2,1.8,2,1,0,99,-37.7992,144.9738,1460000
1470000,3,1.8,3,1,0,118,-37.8009,144.9729,1662000
1470000,3,1.8,2,2,2,100,-37.7983,144.9655,1590000
1470000,2,1.8,2,1,1,117,-37.793,144.9728,720000
1470000,2,1.8,2,1,0,66,-37.8049,144.9644,840000
1470000,4,1.8,4,2,0,132,-37.801,144.9656,1630100
1470000,4,1.8,4,2,1,635,-37.7988,144.97,1600000
1470000,3,1.8,3,1,0,121,-37.7957,144.9725,920000
1470000,3,1.8,2,3,1,0,-37.7945,144.9718,1600000
1470000,2,1.8,2,1,0,101,-37.7989,144.9713,1010000
1470000,2,1.8,2,1,1,144,-37.7984,144.9738,1170000
1470000,4,1.8,4,1,2,151,-37.7965,144.9679,1260000
1470000,3,1.8,2,3,1,0,-37.7945,144.9718,1550000
1470000,4,1.8,2,2,2,123,-37.7998,144.9665,2033000
1470000,4,1.8,4,2,2,0,-37.8012,144.9689,2705000
1470000,4,1.8,4,1,0,152,-37.7966,144.9709,1616000
1470000,4,1.8,4,1,0,121,-37.7967,144.9724,1162000
1470000,4,1.8,4,1,1,284,-37.7962,144.9659,2345000
1470000,2,1.8,2,1,0,128,-37.7996,144.9737,1117000
1470000,2,1.8,2,1,1,122,-37.7957,144.9724,957000
3585000,2,1.5,2,2,1,220,-37.8181,144.9879,4525000
3585000,3,1.5,2,2,3,364,-37.8127,144.9861,3520000
3585000,4,1.5,2,1,1,179,-37.8099,144.9879,1475000
1296000,3,9.8,3,1,2,613,-37.7552,144.8882,810000
1296000,4,9.8,4,2,2,505,-37.7518,144.8897,1422000
1296000,3,9.8,3,1,1,64,-37.7494,144.8848,1245000
1296000,2,9.8,2,1,1,711,-37.755,144.8848,1430000
1296000,4,9.8,4,2,2,740,-37.7517,144.8873,1345000
1296000,3,9.8,3,1,1,556,-37.7537,144.8856,787500
1296000,3,9.8,3,1,2,293,-37.7535,144.8836,685000
1296000,5,9.8,5,2,2,616,-37.7497,144.8867,1300000
1296000,3,9.8,3,2,2,544,-37.7576,144.889,925000
1296000,7,9.8,5,2,2,614,-37.75,144.8858,1300000
1296000,3,9.8,3,1,2,368,-37.7527,144.8851,810000
1296000,3,9.8,3,2,2,470,-37.7522,144.883,1110000
1296000,3,9.8,3,1,1,688,-37.7577,144.8892,1115000
1296000,3,9.8,3,1,2,473,-37.7519,144.883,820000
705000,3,12.4,3,1,3,587,-37.7007,144.9632,670000
705000,3,12.4,3,1,4,661,-37.7009,144.9776,645000
705000,3,12.4,3,1,0,684,-37.7174,144.9664,687000
705000,2,12.4,2,1,1,215,-37.7049,144.9638,378000
705000,3,12.4,0,1,1,605,-37.6985,144.9615,585000
705000,3,12.4,4,2,2,620,-37.7034,144.9663,662000
705000,3,12.4,3,1,2,650,-37.7076,144.9753,615000
705000,3,12.4,3,1,1,589,-37.7006,144.9697,650000
705000,3,12.4,3,1,1,726,-37.7104,144.9733,665000
705000,3,12.4,3,1,4,592,-37.7111,144.9664,640000
705000,3,12.4,3,1,1,404,-37.7075,144.9678,526000
705000,3,12.4,3,1,1,614,-37.7141,144.9677,540000
705000,4,12.4,4,2,3,254,-37.7082,144.9725,540000
705000,3,12.4,3,1,2,585,-37.695,144.9676,625000
705000,3,12.4,3,2,4,587,-37.6996,144.9605,681000
705000,3,12.4,3,2,2,576,-37.7015,144.9625,690000
705000,3,12.4,3,1,2,720,-37.7043,144.9769,640000
705000,3,12.4,3,1,2,622,-37.7095,144.9757,660000
705000,3,12.4,3,2,1,603,-37.7194,144.9678,783000
705000,4,12.4,4,2,2,567,-37.7102,144.9703,635000
705000,2,12.4,2,1,2,640,-37.7038,144.9638,619000
705000,4,12.4,4,2,1,430,-37.7185,144.9754,570500
705000,4,12.4,4,2,3,476,-37.697,144.9655,615000
705000,3,12.4,9,6,2,592,-37.712,144.9719,751000
705000,3,12.4,3,1,4,528,-37.6989,144.9779,609000
705000,3,12.4,3,1,2,531,-37.7022,144.9669,605000
705000,3,12.4,3,1,1,646,-37.7086,144.9704,691500
705000,3,12.4,3,1,2,604,-37.7017,144.9676,850000
705000,4,12.4,4,1,2,0,-37.7106,144.9682,752500
705000,3,12.4,3,1,3,602,-37.7144,144.9737,650000
705000,3,12.4,3,1,4,789,-37.6912,144.9623,538000
705000,4,12.4,4,2,1,613,-37.7034,144.9666,750000
705000,3,12.4,3,1,1,725,-37.7115,144.9731,650000
705000,4,12.4,4,2,2,647,-37.7089,144.9695,771000
705000,3,12.4,3,1,1,285,-37.7161,144.9662,400000
705000,3,12.4,3,1,1,609,-37.7083,144.9644,527000
705000,3,12.4,2,1,4,1075,-37.7156,144.9708,860000
705000,3,12.4,3,1,1,599,-37.7071,144.9666,515000
705000,3,12.4,3,1,1,540,-37.6973,144.962,617000
705000,3,12.4,2,1,1,583,-37.6949,144.9619,550000
705000,3,12.4,2,1,2,701,-37.7054,144.963,643000
705000,3,12.4,3,2,2,297,-37.6994,144.9686,631000
705000,3,12.4,3,1,2,628,-37.718,144.9642,782000
705000,3,12.4,3,1,4,533,-37.6985,144.9778,640000
705000,4,12.4,4,2,2,467,-37.6963,144.9645,700500
705000,3,12.4,3,1,1,614,-37.716,144.9666,532000
705000,2,12.4,2,1,2,621,-37.7164,144.9666,575000
705000,4,12.4,4,2,2,374,-37.7056,144.9671,562000
705000,3,12.4,3,1,2,604,-37.6978,144.9686,620000
705000,4,12.4,4,1,3,664,-37.7063,144.9712,655000
705000,3,12.4,3,1,1,592,-37.6968,144.9674,652500
705000,4,12.4,4,2,2,607,-37.716,144.9663,1010000
705000,3,12.4,3,2,2,305,-37.6972,144.9634,480000
2350000,2,7.5,2,1,2,432,-37.8249,145.0532,1550000
2350000,3,7.5,3,1,2,780,-37.8198,145.0465,2151000
2350000,2,7.5,2,1,0,230,-37.8226,145.055,1140000
2350000,2,7.5,2,1,2,826,-37.8404,145.0516,3350000
2350000,3,7.5,3,2,2,431,-37.8269,145.0496,1865000
2350000,5,7.5,5,3,2,431,-37.825,145.0536,1700000
2350000,3,7.5,3,2,2,302,-37.8348,145.0453,1650000
2350000,3,7.5,3,3,4,459,-37.8205,145.0585,1615000
2350000,3,7.5,3,2,2,200,-37.8396,145.0514,1600000
2350000,3,7.5,3,2,2,466,-37.8305,145.0475,1450000
2350000,4,7.5,3,2,2,640,-37.826,145.0498,3100000
2350000,3,7.5,3,2,1,646,-37.8337,145.0469,1700000
2350000,2,7.5,2,1,2,390,-37.8322,145.0486,1585000
2350000,4,7.5,4,3,1,710,-37.8187,145.0577,3050000
2350000,4,7.5,4,1,2,764,-37.8374,145.0486,2800000
2350000,5,7.5,5,2,2,452,-37.8223,145.0494,2250000
2350000,4,7.5,4,2,2,457,-37.8332,145.0461,2381000
2350000,2,7.5,2,2,2,358,-37.8341,145.0528,1582000
2350000,4,7.5,4,3,3,726,-37.8239,145.0553,2920000
2350000,4,7.5,4,2,2,749,-37.8235,145.0525,1920000
2350000,3,7.5,3,1,2,362,-37.8337,145.0504,1420000
2350000,3,7.5,3,1,2,664,-37.8345,145.0443,2100000
2350000,2,7.5,2,1,0,229,-37.8265,145.0484,1335000
2350000,3,7.5,3,2,2,431,-37.8269,145.0496,1825000
2350000,5,7.5,5,3,4,1011,-37.8165,145.0505,3210000
2350000,4,7.5,4,2,3,762,-37.8395,145.0529,3310000
2350000,5,7.5,4,2,2,1250,-37.8245,145.0524,3500000
2350000,3,7.5,2,1,2,287,-37.8292,145.046,1538000
2350000,3,7.5,3,2,1,213,-37.8302,145.0542,1320000
2350000,3,7.5,3,1,2,477,-37.8257,145.0514,1890000
2350000,4,7.5,4,2,1,697,-37.8307,145.0498,2450000
2350000,4,7.5,3,3,2,523,-37.8319,145.0503,2450000
2350000,3,7.5,3,2,2,832,-37.8377,145.0541,3020000
2350000,3,7.5,3,1,3,372,-37.8267,145.054,1625000
2350000,5,7.5,5,3,2,864,-37.8231,145.0535,2775000
2350000,5,7.5,5,3,3,757,-37.8176,145.0548,2500000
2350000,4,7.5,4,2,2,556,-37.8204,145.0516,2350000
2350000,2,7.5,2,1,2,326,-37.8373,145.0455,1385000
2350000,6,7.5,6,2,0,350,-37.8219,145.0556,1666000
2350000,3,7.5,3,1,2,783,-37.8234,145.0526,2040000
2350000,3,7.5,3,1,1,354,-37.8225,145.0551,1650000
2350000,5,7.5,3,3,3,0,-37.8351,145.0554,1900000
2350000,3,7.5,3,2,1,255,-37.8266,145.0493,1625000
2350000,2,7.5,2,1,2,206,-37.8267,145.0476,1100000
2350000,4,7.5,4,2,1,588,-37.8191,145.0552,2200000
2350000,3,7.5,3,1,1,211,-37.8204,145.0489,975000
1280000,3,10.6,3,1,1,858,-37.7504,145.0643,1220000
1280000,3,10.6,3,1,2,1547,-37.7502,145.0706,1705000
1280000,2,10.6,2,1,1,187,-37.7518,145.0698,490000
1280000,3,10.6,3,1,2,600,-37.752,145.0722,1110000
1280000,3,10.6,3,1,2,577,-37.7494,145.0703,750000
1280000,4,10.6,4,4,2,642,-37.7476,145.0676,1115000
1280000,3,10.6,3,2,1,422,-37.7518,145.0768,1000000
1280000,5,10.6,5,2,2,580,-37.7539,145.0577,1401000
1280000,4,10.6,4,1,1,570,-37.7523,145.0604,1031000
1280000,3,10.6,3,2,2,175,-37.7514,145.0689,655000
1280000,3,10.6,3,1,1,662,-37.7507,145.062,1195000
1280000,3,10.6,3,2,2,285,-37.7491,145.0702,850000
1280000,3,10.6,3,1,2,674,-37.749,145.0731,1076000
1280000,4,10.6,4,2,2,635,-37.7446,145.0844,1362000
1280000,3,10.6,3,1,1,639,-37.7502,145.0605,1375000
1280000,3,10.6,3,1,1,827,-37.748,145.0625,1400000
1280000,3,10.6,5,3,2,649,-37.7501,145.0822,1030000
1280000,3,10.6,4,1,4,836,-37.7509,145.0679,1455000
1280000,3,10.6,3,1,2,0,-37.7502,145.0718,1125000
1975000,5,9,5,4,2,2064,-37.7769,145.0605,3850000
1975000,3,9,3,1,1,624,-37.7741,145.0506,1605000
1975000,3,9,3,2,2,1232,-37.7767,145.0592,2150000
1975000,4,9,4,3,3,948,-37.7759,145.063,1740000
1975000,4,9,4,2,2,830,-37.7679,145.0673,1660000
1975000,4,9,4,2,2,1004,-37.7689,145.0665,2200000
1975000,3,9,3,1,1,1073,-37.7749,145.0549,1651000
1975000,4,9,4,3,2,583,-37.7719,145.0582,1875000
1975000,5,9,4,3,3,826,-37.7793,145.0654,1797000
571500,3,14.5,3,1,0,610,-37.6885,144.9092,551000
571500,3,14.5,3,1,2,600,-37.6866,144.9086,350000
571500,3,14.5,3,1,2,650,-37.687,144.9084,425000
571500,3,14.5,3,1,2,600,-37.6876,144.9095,537000
571500,3,14.5,3,1,2,647,-37.6904,144.9121,600000
571500,3,14.5,3,1,1,601,-37.6889,144.9109,460000
571500,3,14.5,3,1,3,624,-37.6862,144.913,611000
571500,3,14.5,3,1,2,598,-37.6878,144.9112,495000
571500,2,14.5,2,1,2,729,-37.6909,144.9136,472500
571500,3,14.5,3,1,1,607,-37.6864,144.9111,421000
731000,3,12.4,2,1,1,907,-37.7143,145.039,980000
731000,5,12.4,5,2,2,544,-37.7147,145.0296,1000000
731000,2,12.4,2,1,0,640,-37.717,145.0312,731000
731000,4,12.4,4,1,1,465,-37.7126,145.03,610000
731000,3,12.4,3,1,2,556,-37.7174,145.0361,690000
731000,3,12.4,3,2,1,468,-37.7125,145.0306,607500
731000,2,12.4,2,1,1,770,-37.7159,145.0389,705500
1020000,2,7.8,2,2,1,180,-37.8115,144.8763,677200
1020000,3,7.8,2,2,2,269,-37.8108,144.8819,1155000
1020000,3,7.8,2,1,1,259,-37.8046,144.8831,817000
1020000,3,7.8,3,2,2,275,-37.8118,144.8801,1035000
1020000,2,7.8,2,1,1,224,-37.8083,144.8841,677500
1020000,1,7.8,1,1,1,370,-37.8118,144.8783,630000
1020000,3,7.8,3,1,1,350,-37.8123,144.8805,760000
1020000,2,7.8,2,2,0,84,-37.8058,144.8846,730000
1020000,1,7.8,1,1,0,272,-37.8086,144.8824,750000
1020000,2,7.8,2,1,1,220,-37.8068,144.8782,685000
1020000,3,7.8,3,1,1,325,-37.812,144.8804,967500
1020000,3,7.8,3,2,0,272,-37.8079,144.8825,1340000
1020000,4,7.8,4,2,1,276,-37.8039,144.8849,925000
1020000,4,7.8,4,2,1,274,-37.8078,144.8825,1275000
1020000,3,7.8,3,1,1,275,-37.8085,144.8802,925000
1020000,4,7.8,3,2,1,343,-37.8066,144.8811,1336000
1420000,4,12.1,4,2,1,650,-37.8918,145.0769,1500000
1420000,3,12.1,3,1,2,701,-37.8868,145.0688,1470000
1420000,3,12.1,2,1,1,274,-37.8968,145.075,820000
1420000,3,12.1,3,1,2,595,-37.9027,145.0684,1060000
1420000,3,12.1,3,1,2,618,-37.8991,145.0686,1430000
1420000,2,12.1,2,1,1,697,-37.8875,145.0676,435000
1420000,3,12.1,3,2,2,834,-37.8959,145.0736,1370000
1420000,3,12.1,3,1,6,612,-37.8996,145.0716,1355000
1420000,3,12.1,3,1,1,700,-37.8887,145.0718,1420000
1420000,4,12.1,4,2,2,660,-37.8932,145.0681,1610000
1420000,2,12.1,2,1,2,313,-37.898,145.0759,910500
1420000,2,12.1,2,1,1,0,-37.8888,145.0743,685000
1420000,3,12.1,3,2,2,627,-37.8955,145.0742,1365000
1420000,5,12.1,5,2,2,683,-37.9055,145.0691,1300000
1420000,2,12.1,2,2,1,293,-37.9033,145.0727,861500
1420000,4,12.1,3,2,1,690,-37.8885,145.0726,1670000
1420000,4,12.1,4,2,2,557,-37.906,145.074,1400000
1420000,2,12.1,2,1,2,0,-37.8929,145.0765,692000
1420000,3,12.1,3,1,1,554,-37.9012,145.0646,1076000
1420000,3,12.1,3,2,2,506,-37.902,145.0705,1100000
1420000,3,12.1,3,2,2,553,-37.9031,145.0668,1090000
1420000,3,12.1,3,1,2,735,-37.8943,145.0689,1220000
1420000,4,12.1,4,2,2,990,-37.8916,145.0753,1800000
1420000,4,12.1,3,1,1,560,-37.8897,145.0709,1641000
1420000,3,12.1,3,1,1,345,-37.8904,145.0729,1260000
1604500,3,11.8,3,2,2,650,-37.8986,145.0359,1401000
1604500,4,11.8,4,1,2,903,-37.9062,145.0263,2250000
1604500,4,11.8,4,2,2,705,-37.9035,145.028,1715000
1604500,2,11.8,2,1,1,719,-37.9071,145.046,1960000
1604500,3,11.8,3,1,1,703,-37.9058,145.028,1708000
1604500,2,11.8,2,1,1,250,-37.9063,145.0535,758000
1604500,4,11.8,3,1,1,805,-37.9066,145.0354,1920000
1604500,3,11.8,3,2,2,378,-37.9064,145.0287,1256000
1604500,4,11.8,4,2,1,678,-37.9065,145.0461,1918000
1604500,4,11.8,4,2,2,702,-37.9063,145.0493,1875000
1604500,2,11.8,2,1,1,516,-37.906,145.0497,1250000
1604500,2,11.8,3,1,1,690,-37.9056,145.0288,1360000
1604500,3,11.8,3,2,2,667,-37.9088,145.0471,1770000
1604500,5,11.8,3,3,4,464,-37.9061,145.0329,1836000
1604500,2,11.8,2,1,1,210,-37.9001,145.0428,810000
1604500,3,11.8,3,1,1,551,-37.9036,145.0521,1322000
1604500,2,11.8,2,1,1,0,-37.9026,145.0364,861000
1604500,2,11.8,2,1,2,300,-37.9045,145.0426,765000
1604500,4,11.8,4,3,1,718,-37.9061,145.0509,1845000
1604500,3,11.8,3,1,2,578,-37.9047,145.0274,1535000
1604500,4,11.8,4,2,2,691,-37.905,145.029,2005000
1604500,4,11.8,4,2,2,862,-37.8993,145.0447,1500000
1604500,4,11.8,4,2,2,666,-37.9032,145.049,1390000
1604500,3,11.8,3,1,1,397,-37.9064,145.0291,940000
1604500,4,11.8,4,2,2,668,-37.9033,145.0296,1850000
1604500,2,11.8,3,1,2,595,-37.9092,145.0507,1668000
1604500,3,11.8,3,2,2,0,-37.9071,145.0439,1470000
1604500,2,11.8,2,1,1,533,-37.9048,145.0418,981000
1604500,3,11.8,3,2,2,692,-37.9043,145.0358,1690000
1604500,2,11.8,2,1,2,452,-37.9024,145.0539,1177000
1604500,4,11.8,4,2,2,647,-37.9061,145.0366,2050000
887500,3,8.2,3,1,1,533,-37.7955,144.8784,1061000
887500,6,8.2,6,3,2,554,-37.8053,144.8681,1020000
887500,2,8.2,2,1,1,444,-37.7933,144.876,912500
887500,3,8.2,3,2,2,355,-37.7914,144.8742,1074000
887500,3,8.2,3,1,2,601,-37.7917,144.8688,1021000
887500,3,8.2,3,1,6,970,-37.7958,144.8645,1415000
887500,4,8.2,4,1,1,255,-37.7906,144.8687,710000
887500,4,8.2,4,2,3,390,-37.7926,144.8639,837000
887500,3,8.2,3,1,1,361,-37.7916,144.8673,850000
887500,4,8.2,4,2,2,497,-37.7903,144.8639,850000
887500,4,8.2,4,2,2,0,-37.7992,144.8772,1225000
887500,2,8.2,2,1,2,0,-37.7952,144.8749,438000
887500,2,8.2,2,1,1,92,-37.8095,144.869,360000
887500,2,8.2,2,1,1,80,-37.806,144.8674,415000
887500,3,8.2,3,1,2,302,-37.8066,144.8666,723000
887500,3,8.2,3,1,2,347,-37.8067,144.8761,967000
887500,3,8.2,3,1,1,442,-37.7914,144.8812,840000
887500,3,8.2,3,1,1,412,-37.7941,144.881,910000
887500,3,8.2,3,1,3,440,-37.7937,144.8732,820000
887500,3,8.2,3,1,1,353,-37.7915,144.8733,756000
887500,3,8.2,3,1,4,596,-37.791,144.8658,845000
887500,4,8.2,4,1,3,511,-37.8001,144.877,850000
887500,2,8.2,2,1,4,596,-37.7913,144.8689,1001000
887500,3,8.2,3,2,3,336,-37.7995,144.8794,875000
887500,3,8.2,3,1,2,434,-37.7908,144.8793,915000
887500,4,8.2,2,1,2,426,-37.7919,144.8793,830000
887500,5,8.2,3,1,1,466,-37.8008,144.8665,691000
887500,3,8.2,3,1,4,495,-37.7958,144.8774,991000
887500,3,8.2,3,1,3,448,-37.7911,144.8821,913000
887500,2,8.2,2,1,2,462,-37.8009,144.8653,850000
887500,2,8.2,2,1,1,308,-37.7908,144.8717,705000
887500,3,8.2,3,1,1,405,-37.79,144.867,709000
887500,3,8.2,3,2,3,446,-37.7923,144.8814,900000
887500,2,8.2,2,1,1,259,-37.8058,144.875,790000
887500,2,8.2,3,1,1,267,-37.8021,144.8629,770000
887500,2,8.2,2,1,2,161,-37.7905,144.8714,495000
887500,3,8.2,3,1,4,1000,-37.7936,144.8639,1575000
887500,2,8.2,2,1,2,626,-37.8067,144.8707,326500
887500,3,8.2,3,2,2,520,-37.7991,144.8768,1028000
887500,3,8.2,4,1,2,536,-37.7978,144.8743,1151500
887500,3,8.2,3,1,2,501,-37.7912,144.868,860000
887500,3,8.2,3,1,3,372,-37.796,144.8728,805000
887500,2,8.2,2,1,1,0,-37.7956,144.8762,450000
887500,3,8.2,3,2,3,466,-37.8019,144.8663,935000
887500,4,8.2,4,2,1,665,-37.8107,144.8666,830000
887500,3,8.2,3,1,1,321,-37.7943,144.8741,660000
887500,3,8.2,3,2,2,335,-37.7937,144.8782,820000
887500,5,8.2,5,2,2,352,-37.7908,144.8711,1030000
887500,3,8.2,3,1,1,397,-37.7901,144.8682,878000
730000,2,13.9,2,1,2,672,-37.7812,144.8121,765000
730000,3,13.9,3,2,3,628,-37.7801,144.8121,730000
730000,2,13.9,2,1,0,697,-37.7778,144.818,730000
730000,3,13.9,3,2,2,605,-37.7792,144.8117,593000
730000,4,13.9,4,1,2,837,-37.7825,144.8221,816000
730000,3,13.9,3,1,1,706,-37.7801,144.8229,720000
730000,2,13.9,2,1,2,697,-37.7835,144.8176,670000
730000,3,13.9,3,1,1,697,-37.7765,144.8175,685000
730000,2,13.9,2,1,1,534,-37.7795,144.8204,600000
730000,3,13.9,3,1,1,697,-37.7842,144.8175,600000
730000,4,13.9,4,1,1,697,-37.7795,144.8196,660000
730000,3,13.9,3,1,0,695,-37.7808,144.8186,625000
730000,3,13.9,3,1,3,743,-37.7817,144.8159,791000
730000,2,13.9,2,1,1,497,-37.7806,144.8159,541000
730000,3,13.9,3,1,2,534,-37.7789,144.8209,760000
730000,3,13.9,3,1,0,697,-37.7809,144.8228,840000
730000,2,13.9,2,1,2,463,-37.7813,144.8234,460000
834000,2,10.9,2,1,2,191,-37.8226,144.8392,507000
834000,3,10.9,3,1,2,715,-37.8239,144.8431,892000
1415000,3,10.4,3,1,2,553,-37.8878,145.0456,1160000
1415000,3,10.4,3,2,1,295,-37.8904,145.0387,1330000
1415000,2,10.4,2,1,1,100,-37.8915,145.0451,630000
1415000,5,10.4,5,3,2,688,-37.8921,145.0381,2575000
1210000,2,14,2,1,2,553,-37.9001,145.0981,1010000
1210000,2,14,2,1,1,0,-37.8994,145.0955,305000
1210000,3,14,3,1,1,670,-37.9033,145.1006,880000
1210000,3,14,3,1,2,689,-37.8961,145.1046,1076000
1210000,3,14,3,1,2,602,-37.8923,145.1013,1045000
1210000,2,14,2,1,1,211,-37.9086,145.0977,600000
1210000,3,14,3,1,2,553,-37.8956,145.0928,1225000
1210000,3,14,3,1,2,650,-37.91,145.0914,1035000
1210000,3,14,3,2,2,544,-37.9055,145.1024,1050000
1210000,3,14,3,1,2,643,-37.9028,145.0971,1045000
1210000,3,14,2,1,2,691,-37.9109,145.0995,865000
1210000,3,14,3,1,2,548,-37.8951,145.101,1033000
1210000,4,14,4,1,2,683,-37.9107,145.0975,991000
1210000,4,14,4,1,2,802,-37.9002,145.099,1641000
1210000,2,14,2,1,1,156,-37.9024,145.1008,655000
1210000,2,14,2,2,2,607,-37.8964,145.0977,750000
1210000,3,14,3,1,2,543,-37.9023,145.105,1025000
1210000,4,14,4,1,2,604,-37.9087,145.0886,1180000
1210000,3,14,3,1,1,685,-37.8952,145.1021,1124000
1210000,3,14,3,1,2,528,-37.9066,145.088,1225000
1210000,4,14,3,2,1,728,-37.8966,145.0979,855000
1210000,5,14,5,3,2,695,-37.8973,145.0979,1600000
1787500,4,7.4,4,2,3,485,-37.8754,144.9944,1925000
1230000,2,2.5,2,1,2,176,-37.8281,144.9923,1000000
1230000,2,2.5,2,1,1,115,-37.8285,144.9888,725000
1230000,3,2.5,3,2,2,324,-37.8278,144.9885,1280000
1230000,2,2.5,2,1,0,146,-37.8274,144.9947,1000000
1230000,3,2.5,3,2,2,324,-37.8278,144.9885,1475000
1230000,2,2.5,2,1,0,138,-37.832,144.992,895000
1230000,2,2.5,2,1,1,131,-37.8274,144.9967,1015000
1230000,2,2.5,2,1,1,125,-37.8258,144.992,930000
1230000,3,2.5,3,2,2,263,-37.8266,144.9894,1900000
1230000,2,2.5,2,1,0,128,-37.8291,144.9952,831000
1230000,2,2.5,2,1,1,144,-37.8301,144.9927,1110000
1230000,3,2.5,3,1,1,326,-37.8283,144.9946,1300000
1230000,3,2.5,2,2,2,138,-37.8288,144.9891,1300000
980000,4,9.1,5,1,3,669,-37.8305,144.8736,930000
980000,3,9.1,3,1,5,669,-37.8321,144.8736,985000
980000,3,9.1,3,2,2,738,-37.834,144.8757,845000
980000,3,9.1,3,2,3,669,-37.8303,144.8705,941000
980000,3,9.1,0,1,1,224,-37.8298,144.8679,1030000
980000,2,9.1,2,1,2,462,-37.8331,144.8715,392250
980000,2,9.1,2,1,1,78,-37.8262,144.8677,420000
970000,4,12.5,4,2,2,697,-37.7141,144.8995,1260000
970000,4,12.5,4,3,2,528,-37.7137,144.8987,931999
970000,4,12.5,3,2,4,556,-37.715,144.8966,800000
970000,4,12.5,4,3,2,541,-37.7156,144.8975,950000
970000,4,12.5,4,2,2,539,-37.7115,144.8966,780000
1415000,3,5.3,3,2,1,337,-37.7813,144.9371,1257000
1415000,4,5.3,4,2,1,621,-37.7778,144.9346,1562000
1415000,2,5.3,2,1,1,321,-37.7818,144.9374,1100000
1415000,4,5.3,3,3,2,650,-37.7796,144.935,1740000
1157500,3,12.7,3,2,2,537,-37.8628,144.8468,860000
1157500,5,12.7,5,3,6,705,-37.864,144.8437,1415000
1157500,5,12.7,4,3,4,697,-37.8664,144.8416,2000000
741000,3,14.5,3,1,1,696,-37.725,144.8586,720000
741000,4,14.5,4,2,1,697,-37.7216,144.8605,843000
741000,4,14.5,4,2,7,754,-37.7221,144.8578,820500
741000,3,14.5,3,1,1,695,-37.7259,144.8579,722000
741000,3,14.5,3,2,2,260,-37.7226,144.8569,685000
741000,3,14.5,3,1,1,338,-37.7212,144.8545,575000
741000,3,14.5,3,2,2,554,-37.7212,144.8598,566000
1880000,3,9.8,3,2,2,236,-37.8982,145.0121,1250000
1880000,4,9.8,4,3,3,474,-37.8988,145.0098,2200000
1767500,3,3.7,3,1,2,341,-37.7832,144.9655,1700000
1767500,4,3.7,4,2,1,256,-37.7833,144.9681,1908000
1471000,4,9.1,4,2,2,273,-37.7574,144.8959,1330000
1471000,3,9.1,3,3,2,240,-37.762,144.8916,1300000
1471000,2,9.1,2,1,1,70,-37.7564,144.9043,470000
1471000,4,9.1,4,2,2,746,-37.7595,144.8993,1740000
2150000,3,3.3,3,1,1,178,-37.8473,144.9495,1700000
2150000,3,3.3,3,2,0,130,-37.8453,144.949,2155000
2150000,3,3.3,3,2,0,140,-37.8426,144.9563,2115000
2150000,2,3.3,2,1,1,263,-37.8441,144.9522,2810000
2150000,2,3.3,2,1,1,236,-37.8436,144.9558,2130000
2150000,4,3.3,4,1,0,306,-37.8459,144.9574,2950000
2150000,3,3.3,3,1,1,163,-37.8473,144.955,2150000
2150000,3,3.3,3,1,1,185,-37.8435,144.9538,2035000
2150000,2,3.3,2,1,0,111,-37.8445,144.9489,1190000
1560000,4,6.4,4,2,2,600,-37.771,145.0318,1975000
828000,3,11.1,3,1,2,606,-37.8326,144.8594,916000
828000,3,11.1,3,1,2,534,-37.8367,144.8425,750000
